Rank,Realization,Year,Week,RaleighTargetStorageFraction,DurhamTargetStorageFraction,TTR,TTD,TTO,RRR,BBD,Rstor,Dstor
0,0,14,9,0.58,1,0,38.7637,0,0,0,1,1
0,0,14,10,0.58,1,0,35.8608,0,0,0,1,1
0,0,14,11,0.6,1,0,18.4276,0,0,0,1,1
0,0,14,12,0.6,1,0,0,0,0,0,1,1
0,0,14,13,0.6,1,0,14.8807,0,0,0,1,1
0,0,14,14,0.64,1,0,21.1763,0,0,0,1,1
0,0,14,15,0.66,1,0,28.7184,0,0,0,1,1
0,0,14,16,0.72,1,0,0,0,0,0,1,1
0,0,14,17,0.74,1,0,0,0,0,0,1,1
0,0,14,18,0.74,1,0,0,0,0,0,0.990128,1
0,0,14,19,0.76,1,0,0,0,0,0,0.973447,0.980464
0,0,14,20,0.76,1,0,0,0,0,0,1,1
0,0,14,21,0.76,1,0,0,0,0,0,1,1
0,0,14,22,0.76,1,0,0,0,0,0,1,1
0,0,14,23,0.74,1,0,0,0,0,0,1,0.98657
0,0,14,24,0.72,1,0,0,0,0,0,0.990318,1
0,0,14,25,0.7,1,0,0,0,0,0,0.975477,1
0,0,14,26,0.68,1,0,0,0,0,0,0.955798,0.97453
0,0,14,27,0.64,1,0,0,0,0,0,0.927476,0.951089
0,0,14,28,0.62,1,0,0,0,0,0,0.935267,1
0,0,14,29,0.6,1,0,0,0,0,0,0.943595,1
0,0,14,30,0.58,1,0,0,0,0,0,0.931242,0.993702
0,0,14,31,0.54,0.96,0,0,0,0,0,0.941931,0.991039
0,0,14,32,0.52,0.92,0,0,0,0,0,0.932711,0.966407
0,0,14,33,0.5,0.88,0,0,0,0,0,0.962525,0.927677
0,0,14,34,0.5,0.86,0,0,0,0,0,0.944701,0.893529
0,0,14,35,0.5,0.82,0,0,0,0,0,0.953388,0.919647
0,0,14,36,0.5,0.78,0,0,0,0,0,1,0.962245
0,0,14,37,0.48,0.74,0,0,0,0,0,1,1
0,0,14,38,0.46,0.7,0,0,0,0,0,1,1
0,0,14,39,0.44,0.66,0,0,0,0,0,1,1
0,0,14,40,0.44,0.62,0,0,0,0,0,1,1
0,0,14,41,0.46,0.6,0,0,0,0,0,0.996579,1
0,0,14,42,0.48,0.54,0,0,0,0,0,0.993268,1
0,0,14,43,0.48,0.52,0,0,0,0,0,0.967344,0.98331
0,0,14,44,0.5,0.5,0,0,0,0,0,0.975024,0.969393
0,0,14,45,0.5,0.48,0,0,0,0,0,0.984141,0.954663
0,0,14,46,0.5,0.44,0,0,0,0,0,0.998853,1
0,0,14,47,0.48,0.42,0,0,0,0,0,1,1
0,0,14,48,0.48,0.38,0,0,0,0,0,1,1
0,0,14,49,0.48,0.38,0,0,0,0,0,1,1
0,0,14,50,0.48,0.36,0,0,0,0,0,1,1
0,0,14,51,0.48,0.36,0,0,0,0,0,1,1
0,0,14,52,0.48,0.34,0,0,0,0,0,1,1
0,0,15,1,0.52,1,0,34.4044,0,0,0,1,1
0,0,15,2,0.56,1,0,29.1251,0,0,0,1,1
0,0,15,3,0.58,1,0,35.1523,0,0,0,1,1
0,0,15,4,0.58,1,0,0,0,0,0,1,1
0,0,15,5,0.6,1,0,6.93917,0,0,0,1,1
0,0,15,6,0.6,1,0,22.9435,0,0,0,1,1
0,0,15,7,0.6,1,0,40.655,0,0,0,1,1
0,0,15,8,0.6,1,0,0,0,0,0,1,1
0,0,15,9,0.6,1,0,27.6614,0,0,0,1,1
0,0,15,10,0.6,1,0,39.7581,0,0,0,1,1
0,0,15,11,0.6,1,0,5.79016,0,0,0,1,1
0,0,15,12,0.6,1,0,25.1861,0,0,0,1,1
0,0,15,13,0.62,1,0,13.2637,0,0,0,1,1
0,0,15,14,0.66,1,0,0,0,0,0,1,1
0,0,15,15,0.68,1,0,3.50396,0,0,0,1,1
0,0,15,16,0.72,1,0,0,0,0,0,0.998935,1
0,0,15,17,0.76,1,0,0,0,0,0,1,1
0,0,15,18,0.76,1,0,0,0,0,0,0.989524,1
0,0,15,19,0.76,1,0,0,0,0,0,0.977488,0.998249
0,0,15,20,0.76,1,0,0,0,0,0,0.986707,1
0,0,15,21,0.76,1,0,0,0,0,0,0.980224,0.994529
0,0,15,22,0.76,1,0,27.6861,0,0,0,0.954788,1
0,0,15,23,0.76,1,0,0,0,0,0,0.993579,1
0,0,15,24,0.74,1,0,0,0,0,0,0.990139,1
0,0,15,25,0.72,1,0,0,0,0,0,0.984247,1
0,0,15,26,0.68,1,0,0,0,0,0,0.952302,0.976591
0,0,15,27,0.64,1,0,0,0,0,0,0.977579,0.979409
0,0,15,28,0.62,1,0,0,0,0,0,0.96974,0.959922
0,0,15,29,0.6,1,0,0,0,0,0,0.972602,1
0,0,15,30,0.58,1,0,0,0,0,0,0.973465,0.997293
0,0,15,31,0.56,0.96,0,0,0,0,0,0.972314,1
0,0,15,32,0.54,0.92,0,0,0,0,0,0.968871,0.988549
0,0,15,33,0.52,0.9,0,0,0,0,0,0.969557,0.983957
0,0,15,34,0.52,0.88,0,0,0,0,0,0.95874,1
0,0,15,35,0.5,0.84,0,0,0,0,0,0.967422,0.993551
0,0,15,36,0.5,0.8,0,0,0,0,0,0.963519,0.965947
0,0,15,37,0.48,0.74,0,0,0,0,0,0.967821,1
0,0,15,38,0.46,0.7,0,0,0,0,0,0.977722,0.986719
0,0,15,39,0.44,0.66,0,0,0,0,0,0.959355,0.974818
0,0,15,40,0.46,0.64,0,0,0,0,0,0.960049,1
0,0,15,41,0.48,0.6,0,0,0,0,0,0.964432,0.974753
0,0,15,42,0.48,0.56,0,0,0,0,0,0.958852,0.99068
0,0,15,43,0.5,0.52,0,0,0,0,0,0.974359,1
0,0,15,44,0.5,0.5,0,0,0,0,0,0.974445,0.994871
0,0,15,45,0.5,0.48,0,0,0,0,0,0.975235,1
0,0,15,46,0.5,0.46,0,0,0,0,0,0.975724,1
0,0,15,47,0.5,0.42,0,0,0,0,0,0.978133,1
0,0,15,48,0.5,0.4,0,0,0,0,0,0.981282,1
0,0,15,49,0.5,0.38,0,0,0,0,0,0.995354,1
0,0,15,50,0.5,0.38,0,0,0,0,0,1,1
0,0,15,51,0.5,0.36,0,0,0,0,0,1,1
0,0,15,52,0.5,0.34,0,0,0,0,0,1,1
0,0,16,1,0.52,0.24,15.5677,58.5655,9.11246,0,0,1,1
0,0,16,2,0.54,0.24,14.3863,65.8359,10.8936,0,0,1,1
0,0,16,3,0.56,0.22,13.7832,58.6576,9.42217,0,0,1,1
0,0,16,4,0.56,0.22,15.0059,58.511,9.0945,0,0,1,1
0,0,16,5,0.58,0.2,16.5924,62.444,9.3742,0,0,1,1
0,0,16,6,0.58,0.2,16.2084,61.3564,9.85091,0,0,1,1
0,0,16,7,0.58,0.2,15.8823,68.1129,10.0151,0,0,1,1
0,0,16,8,0.58,0.2,15.5287,65.3401,9.74438,0,0,1,1
0,0,16,9,0.58,0.2,15.9962,63.3896,10.6382,0,0,1,1
0,0,16,10,0.58,0.2,13.3778,63.2232,10.4668,0,0,1,1
0,0,16,11,0.6,0.22,15.7827,58.5131,9.44019,0,0,1,1
0,0,16,12,0.6,0.26,15.4605,67.5544,10.5347,0,0,1,1
0,0,16,13,0.6,0.32,15.2398,62.1042,10.2384,0,0,1,1
0,0,16,14,0.64,0.42,13.6045,64.258,10.6029,0,0,1,1
0,0,16,15,0.66,0.56,13.7866,61.9858,9.1964,0,0,1,1
0,0,16,16,0.7,0.6,15.665,65.6481,10.948,0,0,1,1
0,0,16,17,0.74,0.66,17.2469,69.3,8.28759,0,0,1,1
0,0,16,18,0.74,0.68,13.6743,69.3,13.2534,0,0,1,1
0,0,16,19,0.76,0.74,15.3389,69.3,11.0821,0,0,0.999494,1
0,0,16,20,0.76,0.76,13.2392,69.3,10.4563,0,0,1,1
0,0,16,21,0.76,0.78,16.6024,67.0294,11.4755,0,0,1,1
0,0,16,22,0.76,0.9,18.48,69.3,13.4149,0,0,0.998201,1
0,0,16,23,0.74,0.9,15.2213,61.185,11.0791,0,0,0.995517,1
0,0,16,24,0.72,0.92,18.48,64.4714,12.6735,0,0,0.993115,1
0,0,16,25,0.7,0.9,18.48,69.3,11.9581,0,0,0.993564,1
0,0,16,26,0.68,0.88,18.48,69.3,13.1879,0,0,0.977163,0.986604
0,0,16,27,0.64,0.84,17.6125,67.2017,12.4605,0,0,0.963479,0.991899
0,0,16,28,0.62,0.82,17.741,69.3,11.9488,0,0,1,1
0,0,16,29,0.58,0.78,18.48,69.3,11.6639,0,0,0.99005,0.986912
0,0,16,30,0.56,0.74,18.48,69.3,12.5859,0,0,0.994234,1
0,0,16,31,0.54,0.72,18.48,69.3,12.4538,0,0,0.995686,1
0,0,16,32,0.52,0.68,18.48,69.3,10.4425,0,0,0.996373,1
0,0,16,33,0.5,0.66,16.7775,69.3,12.7308,0,0,1,1
0,0,16,34,0.5,0.62,18.48,69.3,12.8086,0,0,1,1
0,0,16,35,0.5,0.62,15.731,68.6455,13.5602,0,0,1,1
0,0,16,36,0.5,0.6,17.7011,69.3,12.715,0,0,1,1
0,0,16,37,0.48,0.58,18.1774,69.3,12.0605,0,0,1,1
0,0,16,38,0.46,0.54,14.3348,69.3,12.7432,0,0,1,1
0,0,16,39,0.42,0.52,14.8132,69.3,11.5054,0,0,1,1
0,0,16,40,0.44,0.5,16.5485,69.3,12.0447,0,0,1,1
0,0,16,41,0.46,0.46,16.8224,66.9152,10.3154,0,0,1,1
0,0,16,42,0.48,0.44,18.48,67.8406,11.1182,0,0,1,1
0,0,16,43,0.48,0.42,16.4147,67.6784,12.2167,0,0,1,1
0,0,16,44,0.5,0.4,15.1699,66.4492,12.3184,0,0,1,1
0,0,16,45,0.48,0.38,13.9863,62.5641,11.8814,0,0,1,1
0,0,16,46,0.48,0.36,15.9365,64.6327,11.2535,0,0,1,1
0,0,16,47,0.48,0.34,15.0862,55.768,11.3741,0,0,1,1
0,0,16,48,0.48,0.3,15.022,61.4276,10.2913,0,0,1,0.986784
0,0,16,49,0.48,0.3,13.9064,60.4374,9.26608,0,0,1,1
0,0,16,50,0.48,0.26,15.3733,59.1949,10.6009,0,0,1,1
0,0,16,51,0.48,0.26,13.6318,60.4381,8.38413,0,0,1,1
0,0,16,52,0.48,0.24,19.0236,87.0559,10.5177,0,0,1,1
0,0,17,1,0.52,0.24,15.1676,59.9497,9.28774,0,0,1,1
0,0,17,2,0.56,0.24,14.6283,56.4235,10.2826,0,0,1,1
0,0,17,3,0.58,0.22,12.1923,61.9744,9.94935,0,0,1,0.997512
0,0,17,4,0.58,0.22,14.8718,57.5454,10.2342,0,0,1,1
0,0,17,5,0.58,0.2,16.4614,64.6079,9.5792,0,0,1,1
0,0,17,6,0.58,0.2,13.5043,64.305,9.70597,0,0,1,1
0,0,17,7,0.58,0.2,14.4104,59.8765,10.2411,0,0,1,1
0,0,17,8,0.58,0.2,15.5326,55.5489,9.67942,0,0,1,1
0,0,17,9,0.6,0.2,16.6975,60.9523,9.65963,0,0,1,1
0,0,17,10,0.6,0.2,16.1041,61.4442,9.67357,0,0,1,1
0,0,17,11,0.6,0.22,16.84,67.3093,10.354,0,0,1,1
0,0,17,12,0.6,0.28,15.4286,66.9395,9.99496,0,0,1,1
0,0,17,13,0.62,0.34,15.7735,63.8956,10.0553,0,0,1,1
0,0,17,14,0.66,0.42,14.745,55.7537,11.1661,0,0,1,1
0,0,17,15,0.68,0.56,13.2862,59.5782,10.1769,0,0,1,1
0,0,17,16,0.72,0.6,13.9577,64.4935,9.98638,0,0,1,1
0,0,17,17,0.74,0.66,15.5573,67.659,11.6279,0,0,0.996811,1
0,0,17,18,0.76,0.7,15.9672,64.5555,11.5222,0,0,1,1
0,0,17,19,0.76,0.76,18.23,68.5534,10.6659,0,0,0.998703,1
0,0,17,20,0.76,0.78,18.48,69.3,10.3382,0,0,0.997279,1
0,0,17,21,0.76,0.8,15.7069,64.2982,12.1375,0,0,0.99406,1
0,0,17,22,0.76,0.92,15.273,63.2421,10.6835,0,0,0.993561,1
0,0,17,23,0.76,0.92,18.48,60.7988,11.4389,0,0,0.989977,1
0,0,17,24,0.74,0.94,18.48,69.3,10.5758,0,0,0.973621,1
0,0,17,25,0.72,0.92,17.2928,69.3,12.8223,0,0,0.982587,1
0,0,17,26,0.68,0.88,18.48,69.3,11.9631,0,0,0.955015,1
0,0,17,27,0.64,0.86,17.9434,69.3,12.4578,0,0,0.936943,0.981246
0,0,17,28,0.62,0.82,18.48,69.3,13.4929,0,0,0.945263,0.969463
0,0,17,29,0.6,0.8,18.48,69.3,12.2285,0,0,0.929284,0.942783
0,0,17,30,0.58,0.76,18.48,69.3,12.2681,0,0,0.902339,0.919794
0,0,17,31,0.56,0.72,18.48,69.3,12.3914,0,0,0.917959,0.909642
0,0,17,32,0.52,0.7,18.48,69.3,12.0706,0,0,0.888518,0.887441
0,0,17,33,0.52,0.66,18.4421,69.3,12.1844,0,0,0.93292,1
0,0,17,34,0.52,0.64,18.48,68.6322,12.9764,0,0,0.915754,1
0,0,17,35,0.5,0.64,18.48,69.3,13.7455,0,0,0.923778,1
0,0,17,36,0.5,0.6,16.2751,69.3,14.7901,0,0,0.911592,0.986875
0,0,17,37,0.48,0.58,18.1316,69.3,15.9843,0,0,0.891122,1
0,0,17,38,0.46,0.56,16.6553,69.3,15.1006,0,0,0.879304,0.976455
0,0,17,39,0.44,0.52,18.48,60.2955,12.9861,0,0,0.854468,0.960542
0,0,17,40,0.44,0.5,18.48,69.3,14.105,0,0,0.839161,0.937549
0,0,17,41,0.46,0.46,18.48,69.0877,11.9519,0,0,0.875419,1
0,0,17,42,0.48,0.44,18.48,65.4054,11.9671,0,0,0.879542,0.985753
0,0,17,43,0.5,0.42,18.48,63.3744,12.8913,0,0,0.954285,1
0,0,17,44,0.5,0.4,18.48,69.3,12.5905,0,0,0.955049,1
0,0,17,45,0.5,0.38,18.48,69.0807,10.2536,0,0,0.956093,1
0,0,17,46,0.5,0.36,14.9853,69.3,11.6567,0,0,0.953658,1
0,0,17,47,0.5,0.34,15.3712,62.1413,11.705,0,0,0.956323,1
0,0,17,48,0.5,0.32,17.2067,55.7408,10.6556,0,0,0.961181,1
0,0,17,49,0.5,0.3,16.1787,62.1903,9.88638,0,0,0.974491,1
0,0,17,50,0.5,0.26,15.8831,65.8445,10.5024,0,0,1,1
0,0,17,51,0.5,0.26,15.0847,56.6257,9.14699,0,0,1,1
0,0,17,52,0.5,0.24,13.2742,71.5453,11.7469,0,0,1,1
0,0,18,1,0.54,0.24,15.9786,63.0165,8.33569,0,0,1,1
0,0,18,2,0.58,0.24,15.2571,59.3435,10.5793,0,0,1,1
0,0,18,3,0.58,0.22,14.6671,67.7465,9.51016,0,0,1,1
0,0,18,4,0.6,0.22,13.5176,64.895,9.62633,0,0,1,1
0,0,18,5,0.6,0.2,16.8531,60.412,9.70944,0,0,1,1
0,0,18,6,0.6,0.2,17.1233,68.4546,9.68008,0,0,1,1
0,0,18,7,0.6,0.2,14.5083,62.1714,9.93349,0,0,1,1
0,0,18,8,0.6,0.2,16.4451,59.5505,10.0557,0,0,1,1
0,0,18,9,0.6,0.2,18.3679,58.7697,10.2802,0,0,1,1
0,0,18,10,0.6,0.22,14.8389,64.1753,9.77687,0,0,1,1
0,0,18,11,0.62,0.22,16.5294,65.4383,9.63342,0,0,1,1
0,0,18,12,0.62,0.2,16.057,67.102,10.0602,0,0,1,1
0,0,18,13,0.62,0.34,16.0144,62.347,10.5415,0,0,1,1
0,0,18,14,0.66,0.44,16.969,67.2463,9.66341,0,0,1,1
0,0,18,15,0.68,0.58,17.171,64.6505,10.86,0,0,1,1
0,0,18,16,0.74,0.62,16.1582,64.2078,10.6579,0,0,1,1
0,0,18,17,0.76,0.68,16.0996,62.9969,12.1877,0,0,1,1
0,0,18,18,0.76,0.7,15.6594,69.3,12.0637,0,0,1,1
0,0,18,19,0.78,0.78,18.48,69.3,12.6593,0,0,0.983365,1
0,0,18,20,0.78,0.8,18.48,69.3,11.3326,0,0,0.986422,1
0,0,18,21,0.78,0.82,17.0235,69.3,11.8025,0,0,0.989646,1
0,0,18,22,0.78,0.94,17.3561,69.3,12.2907,0,0,0.999655,1
0,0,18,23,0.76,0.92,18.48,69.3,13.44,0,0,1,1
0,0,18,24,0.74,0.96,17.8219,69.3,12.713,0,0,1,1
0,0,18,25,0.72,0.92,18.48,69.3,13.5705,0,0,0.979594,0.987254
0,0,18,26,0.68,0.9,18.48,69.3,11.4323,0,0,0.955377,0.958516
0,0,18,27,0.66,0.86,18.48,69.3,11.989,0,0,0.934502,0.938142
0,0,18,28,0.64,0.84,18.48,69.3,13.2108,0,0,0.912354,0.907838
0,0,18,29,0.62,0.8,18.48,69.3,13.8432,0,0,0.892051,0.88163
0,0,18,30,0.58,0.76,18.48,69.3,12.5887,0,0,0.89581,0.862414
0,0,18,31,0.56,0.74,18.48,69.3,11.3585,0,0,0.866196,0.84361
0,0,18,32,0.54,0.7,18.48,69.3,13.1212,0,0,0.843028,0.819301
0,0,18,33,0.52,0.68,18.48,69.3,14.4027,0,0,0.839332,0.798085
0,0,18,34,0.52,0.64,18.48,69.3,13.2978,0,0,0.853625,0.858316
0,0,18,35,0.5,0.64,18.48,69.3,13.264,0,0,0.865046,0.978139
0,0,18,36,0.52,0.62,18.48,69.3,13.4136,0,0,0.852017,0.946337
0,0,18,37,0.48,0.6,18.48,69.3,12.6985,0,0,0.845449,0.935018
0,0,18,38,0.46,0.56,18.48,69.3,12.0658,0,0,0.814567,0.899335
0,0,18,39,0.44,0.54,18.48,69.3,12.0273,0,0,0.807306,0.863135
0,0,18,40,0.46,0.5,18.48,69.3,12.2654,0,0,0.80978,0.827932
0,0,18,41,0.48,0.48,18.48,69.3,12.606,0,0,0.79294,0.808623
0,0,18,42,0.5,0.44,18.48,69.3,12.3089,0,0,0.780824,0.823385
0,0,18,43,0.5,0.42,18.48,69.3,12.1499,0,0,0.768153,0.810814
0,0,18,44,0.52,0.4,18.48,69.3,12.2275,0,0,0.758459,0.814605
0,0,18,45,0.52,0.38,18.48,69.3,12.1524,0,0,0.751078,0.794867
0,0,18,46,0.52,0.36,18.48,61.0733,12.4908,0,0,0.735481,0.79777
0,0,18,47,0.5,0.34,18.48,68.8386,10.9718,0,0,0.73421,0.833815
0,0,18,48,0.5,0.32,18.48,69.3,10.4991,0,0,0.755447,0.916632
0,0,18,49,0.5,0.3,18.1918,64.0667,11.345,0,0,0.75613,1
0,0,18,50,0.5,0.26,18.48,62.4565,10.2215,0,0,0.836966,1
0,0,18,51,0.5,0.26,18.2137,60.1264,9.36998,0,0,0.860379,1
0,0,18,52,0.5,0.24,18.273,79.2,12.0289,0,0,0.936745,1
0,0,19,1,0.56,0.24,16.4661,62.5202,9.64311,0,0,0.989236,1
0,0,19,2,0.58,0.24,15.5928,59.0899,10.311,0,0,1,1
0,0,19,3,0.6,0.24,15.4428,52.6913,9.78101,0,0,1,1
0,0,19,4,0.6,0.22,15.4087,62.6378,10.2585,0,0,1,1
0,0,19,5,0.6,0.2,14.5037,65.4003,10.2036,0,0,1,1
0,0,19,6,0.62,0.2,15.5444,67.0257,10.2679,0,0,1,1
0,0,19,7,0.6,0.26,15.5474,62.3744,10.0781,0,0,1,1
0,0,19,8,0.6,0.28,17.2723,60.2548,10.5433,0,0,1,1
0,0,19,9,0.62,0.3,16.9251,62.5527,10.5154,0,0,1,1
0,0,19,10,0.62,0.36,15.221,64.5033,11.1011,0,0,1,1
0,0,19,11,0.62,0.42,15.4129,69.3,10.6554,0,0,1,1
0,0,19,12,0.62,0.46,17.0701,64.2092,10.2766,0,0,1,1
0,0,19,13,0.64,0.56,14.9601,63.1955,10.1925,0,0,1,1
0,0,19,14,0.68,0.62,14.9999,69.3,11.1787,0,0,1,1
0,0,19,15,0.7,0.66,16.0366,69.3,10.6365,0,0,1,1
0,0,19,16,0.74,0.68,16.4021,68.5858,10.1108,0,0,1,1
0,0,19,17,0.76,0.84,16.6278,69.3,12.9086,0,0,1,1
0,0,19,18,0.78,0.88,18.48,69.3,10.8926,0,0,1,1
0,0,19,19,0.78,0.9,17.6351,65.9988,10.7493,0,0,1,1
0,0,19,20,0.78,0.94,17.8739,69.3,12.5048,0,0,1,1
0,0,19,21,0.78,0.96,18.48,69.3,11.2934,0,0,1,1
0,0,19,22,0.78,0.96,18.3204,69.3,11.1194,0,0,1,1
0,0,19,23,0.78,0.94,18.48,67.1738,9.36753,0,0,0.985769,1
0,0,19,24,0.76,0.96,18.48,69.3,11.3896,0,0,0.990161,1
0,0,19,25,0.74,0.94,18.48,69.3,12.1814,0,0,0.968237,1
0,0,19,26,0.7,0.92,18.48,69.3,13.1116,0,0,0.955644,0.996421
0,0,19,27,0.66,0.88,18.48,69.3,11.4169,0,0,0.933071,0.95593
0,0,19,28,0.64,0.86,18.48,69.3,12.9023,0,0,0.923733,0.967112
0,0,19,29,0.62,0.82,18.48,69.3,13.3362,0,0,0.890887,0.937025
0,0,19,30,0.6,0.78,18.48,69.3,13.4121,0,0,0.871997,0.942991
0,0,19,31,0.58,0.76,18.48,69.3,14.6915,0,0,0.842554,0.922598
0,0,19,32,0.54,0.72,18.48,69.3,12.1176,0,0,0.827852,0.899994
0,0,19,33,0.52,0.68,18.48,69.3,12.8618,0,0,1,1
0,0,19,34,0.54,0.66,18.48,69.3,12.8651,0,0,1,1
0,0,19,35,0.52,0.66,16.3137,69.3,13.4444,0,0,1,1
0,0,19,36,0.52,0.62,18.48,69.3,11.5736,0,0,0.988366,1
0,0,19,37,0.5,0.6,18.48,69.3,14.2372,0,0,0.954481,0.971308
0,0,19,38,0.46,0.56,17.1968,69.3,11.9693,0,0,0.94054,0.943253
0,0,19,39,0.46,0.54,18.48,69.3,14.0708,0,0,0.922547,0.9308
0,0,19,40,0.46,0.52,18.1166,69.3,12.5099,0,0,0.901392,0.903905
0,0,19,41,0.48,0.48,18.48,69.3,12.5398,0,0,0.873452,0.889571
0,0,19,42,0.5,0.46,18.48,68.7843,11.5506,0,0,0.851572,0.870607
0,0,19,43,0.52,0.42,18.48,69.3,12.3672,0,0,0.834472,0.85885
0,0,19,44,0.52,0.42,18.48,69.1795,11.2477,0,0,0.814885,0.88211
0,0,19,45,0.52,0.38,18.48,69.3,11.2974,0,0,0.802501,0.854852
0,0,19,46,0.52,0.36,18.48,69.3,11.2536,0,0,0.78493,0.835727
0,0,19,47,0.52,0.34,18.48,69.3,10.4538,0,0,0.806799,0.965004
0,0,19,48,0.52,0.32,18.48,62.1727,11.5877,0,0,0.825478,1
0,0,19,49,0.52,0.3,18.48,63.2967,10.6506,0,0,0.840037,1
0,0,19,50,0.52,0.26,17.573,57.9283,10.2405,0,0,0.850194,1
0,0,19,51,0.52,0.26,18.1899,56.437,8.60126,0,0,0.860286,1
0,0,19,52,0.52,0.24,16.505,64.9992,10.1427,0,0,1,1
0,0,20,1,0.56,0.26,15.6615,59.4713,9.55922,0,0,1,1
0,0,20,2,0.6,0.26,15.402,62.0056,11.4937,0,0,1,1
0,0,20,3,0.62,0.24,15.789,63.2859,8.6295,0,0,1,1
0,0,20,4,0.62,0.22,15.5102,64.6322,11.2348,0,0,1,1
0,0,20,5,0.62,0.2,18.3968,65.5225,10.2386,0,0,1,1
0,0,20,6,0.62,0.22,15.772,67.2358,10.7094,0,0,1,1
0,0,20,7,0.62,0.28,15.9356,64.001,10.0196,0,0,1,1
0,0,20,8,0.62,0.3,17.0087,69.3,10.3179,0,0,1,1
0,0,20,9,0.62,0.3,16.9975,63.5476,10.4233,0,0,1,1
0,0,20,10,0.62,0.38,17.2853,62.0234,10.173,0,0,1,1
0,0,20,11,0.64,0.42,17.007,64.1003,9.51359,0,0,1,1
0,0,20,12,0.64,0.46,15.7708,63.3428,11.3216,0,0,1,1
0,0,20,13,0.64,0.56,15.9243,68.4875,11.0289,0,0,1,1
0,0,20,14,0.68,0.62,16.3867,67.3757,10.7611,0,0,1,1
0,0,20,15,0.7,0.68,16.849,69.3,9.43242,0,0,0.999158,1
0,0,20,16,0.76,0.68,15.5274,67.4452,9.50845,0,0,1,1
0,0,20,17,0.78,0.86,15.7815,66.0504,10.8263,0,0,1,1
0,0,20,18,0.78,0.9,15.9382,69.3,11.7725,0,0,1,1
0,0,20,19,0.8,0.92,18.48,69.3,11.873,0,0,0.981138,1
0,0,20,20,0.8,0.96,16.0234,69.3,11.2947,0,0,0.998419,1
0,0,20,21,0.8,0.96,18.48,64.1013,11.7705,0,0,1,1
0,0,20,22,0.8,0.96,18.3023,69.3,13.1943,0,0,0.992702,1
0,0,20,23,0.8,0.96,18.48,69.3,13.0402,0,0,0.98495,1
0,0,20,24,0.78,0.98,18.48,69.3,11.2913,0,0,0.985818,1
0,0,20,25,0.74,0.96,18.48,69.3,13.7904,0,0,0.962009,0.980728
0,0,20,26,0.7,0.92,18.48,69.3,14.9383,0,0,0.939384,0.955178
0,0,20,27,0.68,0.9,18.48,69.3,13.7196,0,0,0.919084,0.956506
0,0,20,28,0.64,0.86,18.48,69.3,14.0983,0,0,0.949014,1
0,0,20,29,0.64,0.84,18.48,69.3,13.5847,0,0,0.901317,0.989906
0,0,20,30,0.6,0.8,18.48,69.3,13.3173,0,0,0.879712,0.957494
0,0,20,31,0.58,0.76,18.48,69.3,13.7641,0,0,0.856681,0.974973
0,0,20,32,0.56,0.74,18.48,69.3,12.8793,0,0,0.947869,1
0,0,20,33,0.54,0.7,18.48,69.3,13.1755,0,0,0.968534,1
0,0,20,34,0.54,0.68,18.48,69.3,13.8196,0,0,0.971667,0.982247
0,0,20,35,0.52,0.66,15.8571,69.3,16.2105,0,0,0.972412,0.984251
0,0,20,36,0.52,0.64,18.48,69.3,14.532,0,0,0.970716,1
0,0,20,37,0.5,0.62,18.48,69.3,12.6569,0,0,0.95942,1
0,0,20,38,0.48,0.58,18.48,67.4442,13.2416,0,0,0.963715,1
0,0,20,39,0.46,0.56,18.48,69.3,16.3751,0,0,0.94981,1
0,0,20,40,0.46,0.52,18.48,69.3,13.2575,0,0,0.956933,1
0,0,20,41,0.48,0.48,18.48,69.3,12.3384,0,0,0.940382,0.995665
0,0,20,42,0.52,0.46,18.48,69.3,11.58,0,0,0.917954,0.983741
0,0,20,43,0.52,0.42,17.6237,69.3,13.5991,0,0,0.902708,0.971855
0,0,20,44,0.54,0.42,18.48,69.3,13.1386,0,0,0.883671,0.944403
0,0,20,45,0.54,0.4,18.48,69.3,12.4189,0,0,0.875261,0.918013
0,0,20,46,0.54,0.36,18.48,69.3,12.9123,0,0,0.913223,0.953159
0,0,20,47,0.54,0.34,17.2351,65.4137,12.3257,0,0,0.918163,0.96439
0,0,20,48,0.52,0.32,17.3113,68.2344,11.5405,0,0,0.936533,1
0,0,20,49,0.52,0.3,18.1041,69.3,9.9073,0,0,0.923204,0.996267
0,0,20,50,0.52,0.26,16.4993,63.9111,10.7766,0,0,0.935001,1
0,0,20,51,0.52,0.26,17.2346,63.4487,9.52364,0,0,0.961509,1
0,0,20,52,0.52,0.24,19.3245,78.9906,12.1985,0,0,0.973438,1
0,0,21,1,0.58,0.28,16.1937,63.3274,10.029,0,0,0.988632,1
0,0,21,2,0.62,0.26,15.458,63.1058,10.5994,0,0,1,1
0,0,21,3,0.62,0.24,16.2364,68.3376,9.47213,0,0,1,1
0,0,21,4,0.64,0.22,15.9528,65.9449,9.10992,0,0,1,1
0,0,21,5,0.64,0.2,17.1554,62.7588,10.5713,0,0,1,1
0,0,21,6,0.64,0.24,15.6127,65.718,10.3333,0,0,1,1
0,0,21,7,0.62,0.3,17.5395,69.3,10.1443,0,0,1,1
0,0,21,8,0.62,0.32,16.2069,64.5013,9.72689,0,0,1,1
0,0,21,9,0.64,0.32,17.9991,62.3676,10.8712,0,0,1,1
